date,product_id,product_name,sales_qty,stock_level,lead_time_days,days_until_replenishment,cost_price,unit_price,stockout_event
2026-02-27,P003,Eco Dishwasher Tabs,22,203,7,0,4.2,8.99,0
2026-02-28,P003,Eco Dishwasher Tabs,17,186,7,0,4.2,8.99,0
2026-03-01,P003,Eco Dishwasher Tabs,17,169,7,0,4.2,8.99,0
2026-03-02,P003,Eco Dishwasher Tabs,15,154,7,0,4.2,8.99,0
2026-03-03,P003,Eco Dishwasher Tabs,11,143,7,0,4.2,8.99,0
2026-03-04,P003,Eco Dishwasher Tabs,16,127,7,0,4.2,8.99,0
2026-03-05,P003,Eco Dishwasher Tabs,16,111,7,0,4.2,8.99,0
2026-03-06,P003,Eco Dishwasher Tabs,22,89,7,8,4.2,8.99,0
2026-03-07,P003,Eco Dishwasher Tabs,25,64,7,7,4.2,8.99,0
2026-03-08,P003,Eco Dishwasher Tabs,7,57,7,6,4.2,8.99,0
2026-03-09,P003,Eco Dishwasher Tabs,7,50,7,5,4.2,8.99,0
2026-03-10,P003,Eco Dishwasher Tabs,12,38,7,4,4.2,8.99,0
2026-03-11,P003,Eco Dishwasher Tabs,12,26,7,3,4.2,8.99,0
2026-03-12,P003,Eco Dishwasher Tabs,14,12,7,2,4.2,8.99,0
2026-03-13,P003,Eco Dishwasher Tabs,12,0,7,1,4.2,8.99,0
2026-03-14,P003,Eco Dishwasher Tabs,0,225,7,0,4.2,8.99,1
2026-03-15,P003,Eco Dishwasher Tabs,5,220,7,0,4.2,8.99,0
2026-03-16,P003,Eco Dishwasher Tabs,12,208,7,0,4.2,8.99,0
2026-03-17,P003,Eco Dishwasher Tabs,10,198,7,0,4.2,8.99,0
2026-03-18,P003,Eco Dishwasher Tabs,12,186,7,0,4.2,8.99,0
2026-03-19,P003,Eco Dishwasher Tabs,11,175,7,0,4.2,8.99,0
2026-03-20,P003,Eco Dishwasher Tabs,16,159,7,0,4.2,8.99,0
2026-03-21,P003,Eco Dishwasher Tabs,18,141,7,0,4.2,8.99,0
2026-03-22,P003,Eco Dishwasher Tabs,13,128,7,0,4.2,8.99,0
2026-03-23,P003,Eco Dishwasher Tabs,14,114,7,0,4.2,8.99,0
2026-03-24,P003,Eco Dishwasher Tabs,7,107,7,0,4.2,8.99,0
2026-03-25,P003,Eco Dishwasher Tabs,10,97,7,7,4.2,8.99,0
2026-03-26,P003,Eco Dishwasher Tabs,14,83,7,6,4.2,8.99,0
2026-03-27,P003,Eco Dishwasher Tabs,14,69,7,5,4.2,8.99,0
2026-03-28,P003,Eco Dishwasher Tabs,16,53,7,4,4.2,8.99,0
2026-03-29,P003,Eco Dishwasher Tabs,11,42,7,3,4.2,8.99,0
2026-03-30,P003,Eco Dishwasher Tabs,15,27,7,2,4.2,8.99,0
2026-03-31,P003,Eco Dishwasher Tabs,16,11,7,1,4.2,8.99,0
2026-04-01,P003,Eco Dishwasher Tabs,5,231,7,0,4.2,8.99,0
2026-04-02,P003,Eco Dishwasher Tabs,16,215,7,0,4.2,8.99,0
2026-04-03,P003,Eco Dishwasher Tabs,25,190,7,0,4.2,8.99,0
2026-04-04,P003,Eco Dishwasher Tabs,16,174,7,0,4.2,8.99,0
2026-04-05,P003,Eco Dishwasher Tabs,11,163,7,0,4.2,8.99,0
2026-04-06,P003,Eco Dishwasher Tabs,12,151,7,0,4.2,8.99,0
2026-04-07,P003,Eco Dishwasher Tabs,18,133,7,0,4.2,8.99,0
2026-04-08,P003,Eco Dishwasher Tabs,13,120,7,0,4.2,8.99,0
2026-04-09,P003,Eco Dishwasher Tabs,13,107,7,0,4.2,8.99,0
2026-04-10,P003,Eco Dishwasher Tabs,21,86,7,7,4.2,8.99,0
2026-04-11,P003,Eco Dishwasher Tabs,22,64,7,6,4.2,8.99,0
2026-04-12,P003,Eco Dishwasher Tabs,11,53,7,5,4.2,8.99,0
2026-04-13,P003,Eco Dishwasher Tabs,17,36,7,4,4.2,8.99,0
2026-04-14,P003,Eco Dishwasher Tabs,5,31,7,3,4.2,8.99,0
2026-04-15,P003,Eco Dishwasher Tabs,22,9,7,2,4.2,8.99,0
2026-04-16,P003,Eco Dishwasher Tabs,9,0,7,1,4.2,8.99,1
2026-04-17,P003,Eco Dishwasher Tabs,0,225,7,0,4.2,8.99,1
2026-04-18,P003,Eco Dishwasher Tabs,18,207,7,0,4.2,8.99,0
2026-04-19,P003,Eco Dishwasher Tabs,17,190,7,0,4.2,8.99,0
2026-04-20,P003,Eco Dishwasher Tabs,10,180,7,0,4.2,8.99,0
2026-04-21,P003,Eco Dishwasher Tabs,13,167,7,0,4.2,8.99,0
2026-04-22,P003,Eco Dishwasher Tabs,10,157,7,0,4.2,8.99,0
2026-04-23,P003,Eco Dishwasher Tabs,15,142,7,0,4.2,8.99,0
2026-04-24,P003,Eco Dishwasher Tabs,14,128,7,0,4.2,8.99,0
2026-04-25,P003,Eco Dishwasher Tabs,23,105,7,5,4.2,8.99,0
2026-04-26,P003,Eco Dishwasher Tabs,16,89,7,4,4.2,8.99,0
2026-04-27,P003,Eco Dishwasher Tabs,19,70,7,3,4.2,8.99,0
2026-04-28,P003,Eco Dishwasher Tabs,12,58,7,2,4.2,8.99,0
2026-04-29,P003,Eco Dishwasher Tabs,8,50,7,1,4.2,8.99,0
2026-04-30,P003,Eco Dishwasher Tabs,11,264,7,0,4.2,8.99,0
2026-05-01,P003,Eco Dishwasher Tabs,17,247,7,0,4.2,8.99,0
2026-05-02,P003,Eco Dishwasher Tabs,13,234,7,0,4.2,8.99,0
2026-05-03,P003,Eco Dishwasher Tabs,13,221,7,0,4.2,8.99,0
2026-05-04,P003,Eco Dishwasher Tabs,14,207,7,0,4.2,8.99,0
2026-05-05,P003,Eco Dishwasher Tabs,23,184,7,0,4.2,8.99,0
2026-05-06,P003,Eco Dishwasher Tabs,15,169,7,0,4.2,8.99,0
2026-05-07,P003,Eco Dishwasher Tabs,8,161,7,0,4.2,8.99,0
2026-05-08,P003,Eco Dishwasher Tabs,23,138,7,0,4.2,8.99,0
2026-05-09,P003,Eco Dishwasher Tabs,13,125,7,0,4.2,8.99,0
2026-05-10,P003,Eco Dishwasher Tabs,17,108,7,0,4.2,8.99,0
2026-05-11,P003,Eco Dishwasher Tabs,12,96,7,8,4.2,8.99,0
2026-05-12,P003,Eco Dishwasher Tabs,18,78,7,7,4.2,8.99,0
2026-05-13,P003,Eco Dishwasher Tabs,17,61,7,6,4.2,8.99,0
2026-05-14,P003,Eco Dishwasher Tabs,12,49,7,5,4.2,8.99,0
2026-05-15,P003,Eco Dishwasher Tabs,11,38,7,4,4.2,8.99,0
2026-05-16,P003,Eco Dishwasher Tabs,16,22,7,3,4.2,8.99,0
2026-05-17,P003,Eco Dishwasher Tabs,16,6,7,2,4.2,8.99,0
2026-05-18,P003,Eco Dishwasher Tabs,6,0,7,1,4.2,8.99,1
2026-05-19,P003,Eco Dishwasher Tabs,0,225,7,0,4.2,8.99,1
2026-05-20,P003,Eco Dishwasher Tabs,12,213,7,0,4.2,8.99,0
2026-05-21,P003,Eco Dishwasher Tabs,10,203,7,0,4.2,8.99,0
2026-05-22,P003,Eco Dishwasher Tabs,21,182,7,0,4.2,8.99,0
2026-05-23,P003,Eco Dishwasher Tabs,20,162,7,0,4.2,8.99,0
2026-05-24,P003,Eco Dishwasher Tabs,17,145,7,0,4.2,8.99,0
2026-05-25,P003,Eco Dishwasher Tabs,12,133,7,0,4.2,8.99,0
2026-05-26,P003,Eco Dishwasher Tabs,11,122,7,0,4.2,8.99,0
2026-05-27,P003,Eco Dishwasher Tabs,20,102,7,7,4.2,8.99,0
2026-05-28,P003,Eco Dishwasher Tabs,16,86,7,6,4.2,8.99,0
2026-05-29,P003,Eco Dishwasher Tabs,14,72,7,5,4.2,8.99,0
2026-05-30,P003,Eco Dishwasher Tabs,21,51,7,4,4.2,8.99,0
2026-05-31,P003,Eco Dishwasher Tabs,14,37,7,3,4.2,8.99,0
2026-06-01,P003,Eco Dishwasher Tabs,13,24,7,2,4.2,8.99,0
2026-06-02,P003,Eco Dishwasher Tabs,7,17,7,1,4.2,8.99,0
2026-06-03,P003,Eco Dishwasher Tabs,17,225,7,0,4.2,8.99,0
2026-06-04,P003,Eco Dishwasher Tabs,14,211,7,0,4.2,8.99,0
2026-06-05,P003,Eco Dishwasher Tabs,9,202,7,0,4.2,8.99,0
2026-06-06,P003,Eco Dishwasher Tabs,19,183,7,0,4.2,8.99,0
2026-06-07,P003,Eco Dishwasher Tabs,18,165,7,0,4.2,8.99,0
2026-06-08,P003,Eco Dishwasher Tabs,23,142,7,0,4.2,8.99,0
2026-06-09,P003,Eco Dishwasher Tabs,14,128,7,0,4.2,8.99,0
2026-06-10,P003,Eco Dishwasher Tabs,13,115,7,0,4.2,8.99,0
2026-06-11,P003,Eco Dishwasher Tabs,7,108,7,0,4.2,8.99,0
2026-06-12,P003,Eco Dishwasher Tabs,23,85,7,6,4.2,8.99,0
2026-06-13,P003,Eco Dishwasher Tabs,19,66,7,5,4.2,8.99,0
2026-06-14,P003,Eco Dishwasher Tabs,10,56,7,4,4.2,8.99,0
2026-06-15,P003,Eco Dishwasher Tabs,15,41,7,3,4.2,8.99,0
2026-06-16,P003,Eco Dishwasher Tabs,14,27,7,2,4.2,8.99,0
2026-06-17,P003,Eco Dishwasher Tabs,13,14,7,1,4.2,8.99,0
2025-06-18,P004,Stainless Water Bottle,3,117,12,0,6.5,19.99,0
2025-06-19,P004,Stainless Water Bottle,7,110,12,0,6.5,19.99,0
2025-06-20,P004,Stainless Water Bottle,10,100,12,0,6.5,19.99,0
2025-06-21,P004,Stainless Water Bottle,6,94,12,12,6.5,19.99,0
2025-06-22,P004,Stainless Water Bottle,9,85,12,11,6.5,19.99,0
2025-06-23,P004,Stainless Water Bottle,8,77,12,10,6.5,19.99,0
2025-06-24,P004,Stainless Water Bottle,3,74,12,9,6.5,19.99,0
2025-06-25,P004,Stainless Water Bottle,9,65,12,8,6.5,19.99,0
2025-06-26,P004,Stainless Water Bottle,10,55,12,7,6.5,19.99,0
2025-06-27,P004,Stainless Water Bottle,9,46,12,6,6.5,19.99,0
2025-06-28,P004,Stainless Water Bottle,7,39,12,5,6.5,19.99,0
2025-06-29,P004,Stainless Water Bottle,10,29,12,4,6.5,19.99,0
2025-06-30,P004,Stainless Water Bottle,5,24,12,3,6.5,19.99,0
2025-07-01,P004,Stainless Water Bottle,1,23,12,2,6.5,19.99,0
2025-07-02,P004,Stainless Water Bottle,6,17,12,1,6.5,19.99,0
2025-07-03,P004,Stainless Water Bottle,1,136,12,0,6.5,19.99,0
2025-07-04,P004,Stainless Water Bottle,7,129,12,0,6.5,19.99,0
2025-07-05,P004,Stainless Water Bottle,10,119,12,0,6.5,19.99,0
2025-07-06,P004,Stainless Water Bottle,12,107,12,0,6.5,19.99,0
2025-07-07,P004,Stainless Water Bottle,7,100,12,0,6.5,19.99,0
2025-07-08,P004,Stainless Water Bottle,9,91,12,11,6.5,19.99,0
2025-07-09,P004,Stainless Water Bottle,11,80,12,10,6.5,19.99,0
2025-07-10,P004,Stainless Water Bottle,12,68,12,9,6.5,19.99,0
2025-07-11,P004,Stainless Water Bottle,14,54,12,8,6.5,19.99,0
2025-07-12,P004,Stainless Water Bottle,10,44,12,7,6.5,19.99,0
2025-07-13,P004,Stainless Water Bottle,9,35,12,6,6.5,19.99,0
2025-07-14,P004,Stainless Water Bottle,6,29,12,5,6.5,19.99,0
2025-07-15,P004,Stainless Water Bottle,8,21,12,4,6.5,19.99,0
2025-07-16,P004,Stainless Water Bottle,5,16,12,3,6.5,19.99,0
2025-07-17,P004,Stainless Water Bottle,7,9,12,2,6.5,19.99,0
2025-07-18,P004,Stainless Water Bottle,9,0,12,1,6.5,19.99,1
2025-07-19,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2025-07-20,P004,Stainless Water Bottle,8,112,12,0,6.5,19.99,0
2025-07-21,P004,Stainless Water Bottle,5,107,12,0,6.5,19.99,0
2025-07-22,P004,Stainless Water Bottle,8,99,12,0,6.5,19.99,0
2025-07-23,P004,Stainless Water Bottle,7,92,12,11,6.5,19.99,0
2025-07-24,P004,Stainless Water Bottle,6,86,12,10,6.5,19.99,0
2025-07-25,P004,Stainless Water Bottle,12,74,12,9,6.5,19.99,0
2025-07-26,P004,Stainless Water Bottle,11,63,12,8,6.5,19.99,0
2025-07-27,P004,Stainless Water Bottle,9,54,12,7,6.5,19.99,0
2025-07-28,P004,Stainless Water Bottle,6,48,12,6,6.5,19.99,0
2025-07-29,P004,Stainless Water Bottle,8,40,12,5,6.5,19.99,0
2025-07-30,P004,Stainless Water Bottle,8,32,12,4,6.5,19.99,0
2025-07-31,P004,Stainless Water Bottle,6,26,12,3,6.5,19.99,0
2025-08-01,P004,Stainless Water Bottle,7,19,12,2,6.5,19.99,0
2025-08-02,P004,Stainless Water Bottle,8,11,12,1,6.5,19.99,0
2025-08-03,P004,Stainless Water Bottle,11,120,12,0,6.5,19.99,0
2025-08-04,P004,Stainless Water Bottle,9,111,12,0,6.5,19.99,0
2025-08-05,P004,Stainless Water Bottle,12,99,12,0,6.5,19.99,0
2025-08-06,P004,Stainless Water Bottle,4,95,12,11,6.5,19.99,0
2025-08-07,P004,Stainless Water Bottle,6,89,12,10,6.5,19.99,0
2025-08-08,P004,Stainless Water Bottle,12,77,12,9,6.5,19.99,0
2025-08-09,P004,Stainless Water Bottle,7,70,12,8,6.5,19.99,0
2025-08-10,P004,Stainless Water Bottle,6,64,12,7,6.5,19.99,0
2025-08-11,P004,Stainless Water Bottle,7,57,12,6,6.5,19.99,0
2025-08-12,P004,Stainless Water Bottle,10,47,12,5,6.5,19.99,0
2025-08-13,P004,Stainless Water Bottle,10,37,12,4,6.5,19.99,0
2025-08-14,P004,Stainless Water Bottle,5,32,12,3,6.5,19.99,0
2025-08-15,P004,Stainless Water Bottle,13,19,12,2,6.5,19.99,0
2025-08-16,P004,Stainless Water Bottle,7,12,12,1,6.5,19.99,0
2025-08-17,P004,Stainless Water Bottle,3,129,12,0,6.5,19.99,0
2025-08-18,P004,Stainless Water Bottle,5,124,12,0,6.5,19.99,0
2025-08-19,P004,Stainless Water Bottle,5,119,12,0,6.5,19.99,0
2025-08-20,P004,Stainless Water Bottle,10,109,12,0,6.5,19.99,0
2025-08-21,P004,Stainless Water Bottle,5,104,12,0,6.5,19.99,0
2025-08-22,P004,Stainless Water Bottle,12,92,12,12,6.5,19.99,0
2025-08-23,P004,Stainless Water Bottle,7,85,12,11,6.5,19.99,0
2025-08-24,P004,Stainless Water Bottle,3,82,12,10,6.5,19.99,0
2025-08-25,P004,Stainless Water Bottle,5,77,12,9,6.5,19.99,0
2025-08-26,P004,Stainless Water Bottle,13,64,12,8,6.5,19.99,0
2025-08-27,P004,Stainless Water Bottle,7,57,12,7,6.5,19.99,0
2025-08-28,P004,Stainless Water Bottle,6,51,12,6,6.5,19.99,0
2025-08-29,P004,Stainless Water Bottle,9,42,12,5,6.5,19.99,0
2025-08-30,P004,Stainless Water Bottle,9,33,12,4,6.5,19.99,0
2025-08-31,P004,Stainless Water Bottle,6,27,12,3,6.5,19.99,0
2025-09-01,P004,Stainless Water Bottle,3,24,12,2,6.5,19.99,0
2025-09-02,P004,Stainless Water Bottle,10,14,12,1,6.5,19.99,0
2025-09-03,P004,Stainless Water Bottle,13,121,12,0,6.5,19.99,0
2025-09-04,P004,Stainless Water Bottle,6,115,12,0,6.5,19.99,0
2025-09-05,P004,Stainless Water Bottle,7,108,12,0,6.5,19.99,0
2025-09-06,P004,Stainless Water Bottle,16,92,12,11,6.5,19.99,0
2025-09-07,P004,Stainless Water Bottle,7,85,12,10,6.5,19.99,0
2025-09-08,P004,Stainless Water Bottle,8,77,12,9,6.5,19.99,0
2025-09-09,P004,Stainless Water Bottle,8,69,12,8,6.5,19.99,0
2025-09-10,P004,Stainless Water Bottle,4,65,12,7,6.5,19.99,0
2025-09-11,P004,Stainless Water Bottle,8,57,12,6,6.5,19.99,0
2025-09-12,P004,Stainless Water Bottle,8,49,12,5,6.5,19.99,0
2025-09-13,P004,Stainless Water Bottle,4,45,12,4,6.5,19.99,0
2025-09-14,P004,Stainless Water Bottle,8,37,12,3,6.5,19.99,0
2025-09-15,P004,Stainless Water Bottle,4,33,12,2,6.5,19.99,0
2025-09-16,P004,Stainless Water Bottle,3,30,12,1,6.5,19.99,0
2025-09-17,P004,Stainless Water Bottle,12,138,12,0,6.5,19.99,0
2025-09-18,P004,Stainless Water Bottle,9,129,12,0,6.5,19.99,0
2025-09-19,P004,Stainless Water Bottle,13,116,12,0,6.5,19.99,0
2025-09-20,P004,Stainless Water Bottle,12,104,12,0,6.5,19.99,0
2025-09-21,P004,Stainless Water Bottle,8,96,12,13,6.5,19.99,0
2025-09-22,P004,Stainless Water Bottle,6,90,12,12,6.5,19.99,0
2025-09-23,P004,Stainless Water Bottle,11,79,12,11,6.5,19.99,0
2025-09-24,P004,Stainless Water Bottle,5,74,12,10,6.5,19.99,0
2025-09-25,P004,Stainless Water Bottle,9,65,12,9,6.5,19.99,0
2025-09-26,P004,Stainless Water Bottle,13,52,12,8,6.5,19.99,0
2025-09-27,P004,Stainless Water Bottle,10,42,12,7,6.5,19.99,0
2025-09-28,P004,Stainless Water Bottle,7,35,12,6,6.5,19.99,0
2025-09-29,P004,Stainless Water Bottle,4,31,12,5,6.5,19.99,0
2025-09-30,P004,Stainless Water Bottle,3,28,12,4,6.5,19.99,0
2025-10-01,P004,Stainless Water Bottle,9,19,12,3,6.5,19.99,0
2025-10-02,P004,Stainless Water Bottle,5,14,12,2,6.5,19.99,0
2025-10-03,P004,Stainless Water Bottle,6,8,12,1,6.5,19.99,0
2025-10-04,P004,Stainless Water Bottle,8,120,12,0,6.5,19.99,1
2025-10-05,P004,Stainless Water Bottle,6,114,12,0,6.5,19.99,0
2025-10-06,P004,Stainless Water Bottle,5,109,12,0,6.5,19.99,0
2025-10-07,P004,Stainless Water Bottle,7,102,12,0,6.5,19.99,0
2025-10-08,P004,Stainless Water Bottle,12,90,12,13,6.5,19.99,0
2025-10-09,P004,Stainless Water Bottle,8,82,12,12,6.5,19.99,0
2025-10-10,P004,Stainless Water Bottle,7,75,12,11,6.5,19.99,0
2025-10-11,P004,Stainless Water Bottle,11,64,12,10,6.5,19.99,0
2025-10-12,P004,Stainless Water Bottle,7,57,12,9,6.5,19.99,0
2025-10-13,P004,Stainless Water Bottle,8,49,12,8,6.5,19.99,0
2025-10-14,P004,Stainless Water Bottle,7,42,12,7,6.5,19.99,0
2025-10-15,P004,Stainless Water Bottle,6,36,12,6,6.5,19.99,0
2025-10-16,P004,Stainless Water Bottle,7,29,12,5,6.5,19.99,0
2025-10-17,P004,Stainless Water Bottle,7,22,12,4,6.5,19.99,0
2025-10-18,P004,Stainless Water Bottle,16,6,12,3,6.5,19.99,0
2025-10-19,P004,Stainless Water Bottle,6,0,12,2,6.5,19.99,1
2025-10-20,P004,Stainless Water Bottle,0,0,12,1,6.5,19.99,1
2025-10-21,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2025-10-22,P004,Stainless Water Bottle,5,115,12,0,6.5,19.99,0
2025-10-23,P004,Stainless Water Bottle,4,111,12,0,6.5,19.99,0
2025-10-24,P004,Stainless Water Bottle,8,103,12,0,6.5,19.99,0
2025-10-25,P004,Stainless Water Bottle,9,94,12,13,6.5,19.99,0
2025-10-26,P004,Stainless Water Bottle,7,87,12,12,6.5,19.99,0
2025-10-27,P004,Stainless Water Bottle,5,82,12,11,6.5,19.99,0
2025-10-28,P004,Stainless Water Bottle,7,75,12,10,6.5,19.99,0
2025-10-29,P004,Stainless Water Bottle,7,68,12,9,6.5,19.99,0
2025-10-30,P004,Stainless Water Bottle,8,60,12,8,6.5,19.99,0
2025-10-31,P004,Stainless Water Bottle,9,51,12,7,6.5,19.99,0
2025-11-01,P004,Stainless Water Bottle,17,34,12,6,6.5,19.99,0
2025-11-02,P004,Stainless Water Bottle,4,30,12,5,6.5,19.99,0
2025-11-03,P004,Stainless Water Bottle,10,20,12,4,6.5,19.99,0
2025-11-04,P004,Stainless Water Bottle,4,16,12,3,6.5,19.99,0
2025-11-05,P004,Stainless Water Bottle,10,6,12,2,6.5,19.99,0
2025-11-06,P004,Stainless Water Bottle,6,0,12,1,6.5,19.99,1
2025-11-07,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2025-11-08,P004,Stainless Water Bottle,11,109,12,0,6.5,19.99,0
2025-11-09,P004,Stainless Water Bottle,9,100,12,0,6.5,19.99,0
2025-11-10,P004,Stainless Water Bottle,5,95,12,11,6.5,19.99,0
2025-11-11,P004,Stainless Water Bottle,6,89,12,10,6.5,19.99,0
2025-11-12,P004,Stainless Water Bottle,4,85,12,9,6.5,19.99,0
2025-11-13,P004,Stainless Water Bottle,8,77,12,8,6.5,19.99,0
2025-11-14,P004,Stainless Water Bottle,9,68,12,7,6.5,19.99,0
2025-11-15,P004,Stainless Water Bottle,10,58,12,6,6.5,19.99,0
2025-11-16,P004,Stainless Water Bottle,10,48,12,5,6.5,19.99,0
2025-11-17,P004,Stainless Water Bottle,5,43,12,4,6.5,19.99,0
2025-11-18,P004,Stainless Water Bottle,10,33,12,3,6.5,19.99,0
2025-11-19,P004,Stainless Water Bottle,4,29,12,2,6.5,19.99,0
2025-11-20,P004,Stainless Water Bottle,7,22,12,1,6.5,19.99,0
2025-11-21,P004,Stainless Water Bottle,12,130,12,0,6.5,19.99,0
2025-11-22,P004,Stainless Water Bottle,9,121,12,0,6.5,19.99,0
2025-11-23,P004,Stainless Water Bottle,7,114,12,0,6.5,19.99,0
2025-11-24,P004,Stainless Water Bottle,6,108,12,0,6.5,19.99,0
2025-11-25,P004,Stainless Water Bottle,6,102,12,0,6.5,19.99,0
2025-11-26,P004,Stainless Water Bottle,15,87,12,12,6.5,19.99,0
2025-11-27,P004,Stainless Water Bottle,10,77,12,11,6.5,19.99,0
2025-11-28,P004,Stainless Water Bottle,9,68,12,10,6.5,19.99,0
2025-11-29,P004,Stainless Water Bottle,8,60,12,9,6.5,19.99,0
2025-11-30,P004,Stainless Water Bottle,12,48,12,8,6.5,19.99,0
2025-12-01,P004,Stainless Water Bottle,8,40,12,7,6.5,19.99,0
2025-12-02,P004,Stainless Water Bottle,7,33,12,6,6.5,19.99,0
2025-12-03,P004,Stainless Water Bottle,2,31,12,5,6.5,19.99,0
2025-12-04,P004,Stainless Water Bottle,4,27,12,4,6.5,19.99,0
2025-12-05,P004,Stainless Water Bottle,6,21,12,3,6.5,19.99,0
2025-12-06,P004,Stainless Water Bottle,10,11,12,2,6.5,19.99,0
2025-12-07,P004,Stainless Water Bottle,3,8,12,1,6.5,19.99,0
2025-12-08,P004,Stainless Water Bottle,4,124,12,0,6.5,19.99,0
2025-12-09,P004,Stainless Water Bottle,10,114,12,0,6.5,19.99,0
2025-12-10,P004,Stainless Water Bottle,8,106,12,0,6.5,19.99,0
2025-12-11,P004,Stainless Water Bottle,5,101,12,0,6.5,19.99,0
2025-12-12,P004,Stainless Water Bottle,10,91,12,11,6.5,19.99,0
2025-12-13,P004,Stainless Water Bottle,9,82,12,10,6.5,19.99,0
2025-12-14,P004,Stainless Water Bottle,6,76,12,9,6.5,19.99,0
2025-12-15,P004,Stainless Water Bottle,5,71,12,8,6.5,19.99,0
2025-12-16,P004,Stainless Water Bottle,8,63,12,7,6.5,19.99,0
2025-12-17,P004,Stainless Water Bottle,9,54,12,6,6.5,19.99,0
2025-12-18,P004,Stainless Water Bottle,9,45,12,5,6.5,19.99,0
2025-12-19,P004,Stainless Water Bottle,15,30,12,4,6.5,19.99,0
2025-12-20,P004,Stainless Water Bottle,10,20,12,3,6.5,19.99,0
2025-12-21,P004,Stainless Water Bottle,11,9,12,2,6.5,19.99,0
2025-12-22,P004,Stainless Water Bottle,7,2,12,1,6.5,19.99,0
2025-12-23,P004,Stainless Water Bottle,2,120,12,0,6.5,19.99,1
2025-12-24,P004,Stainless Water Bottle,9,111,12,0,6.5,19.99,0
2025-12-25,P004,Stainless Water Bottle,5,106,12,0,6.5,19.99,0
2025-12-26,P004,Stainless Water Bottle,13,93,12,12,6.5,19.99,0
2025-12-27,P004,Stainless Water Bottle,9,84,12,11,6.5,19.99,0
2025-12-28,P004,Stainless Water Bottle,2,82,12,10,6.5,19.99,0
2025-12-29,P004,Stainless Water Bottle,4,78,12,9,6.5,19.99,0
2025-12-30,P004,Stainless Water Bottle,8,70,12,8,6.5,19.99,0
2025-12-31,P004,Stainless Water Bottle,6,64,12,7,6.5,19.99,0
2026-01-01,P004,Stainless Water Bottle,9,55,12,6,6.5,19.99,0
2026-01-02,P004,Stainless Water Bottle,8,47,12,5,6.5,19.99,0
2026-01-03,P004,Stainless Water Bottle,12,35,12,4,6.5,19.99,0
2026-01-04,P004,Stainless Water Bottle,6,29,12,3,6.5,19.99,0
2026-01-05,P004,Stainless Water Bottle,5,24,12,2,6.5,19.99,0
2026-01-06,P004,Stainless Water Bottle,4,20,12,1,6.5,19.99,0
2026-01-07,P004,Stainless Water Bottle,4,136,12,0,6.5,19.99,0
2026-01-08,P004,Stainless Water Bottle,9,127,12,0,6.5,19.99,0
2026-01-09,P004,Stainless Water Bottle,5,122,12,0,6.5,19.99,0
2026-01-10,P004,Stainless Water Bottle,5,117,12,0,6.5,19.99,0
2026-01-11,P004,Stainless Water Bottle,12,105,12,0,6.5,19.99,0
2026-01-12,P004,Stainless Water Bottle,9,96,12,11,6.5,19.99,0
2026-01-13,P004,Stainless Water Bottle,4,92,12,10,6.5,19.99,0
2026-01-14,P004,Stainless Water Bottle,6,86,12,9,6.5,19.99,0
2026-01-15,P004,Stainless Water Bottle,4,82,12,8,6.5,19.99,0
2026-01-16,P004,Stainless Water Bottle,11,71,12,7,6.5,19.99,0
2026-01-17,P004,Stainless Water Bottle,8,63,12,6,6.5,19.99,0
2026-01-18,P004,Stainless Water Bottle,6,57,12,5,6.5,19.99,0
2026-01-19,P004,Stainless Water Bottle,12,45,12,4,6.5,19.99,0
2026-01-20,P004,Stainless Water Bottle,7,38,12,3,6.5,19.99,0
2026-01-21,P004,Stainless Water Bottle,8,30,12,2,6.5,19.99,0
2026-01-22,P004,Stainless Water Bottle,8,22,12,1,6.5,19.99,0
2026-01-23,P004,Stainless Water Bottle,15,127,12,0,6.5,19.99,0
2026-01-24,P004,Stainless Water Bottle,9,118,12,0,6.5,19.99,0
2026-01-25,P004,Stainless Water Bottle,8,110,12,0,6.5,19.99,0
2026-01-26,P004,Stainless Water Bottle,6,104,12,0,6.5,19.99,0
2026-01-27,P004,Stainless Water Bottle,7,97,12,0,6.5,19.99,0
2026-01-28,P004,Stainless Water Bottle,7,90,12,11,6.5,19.99,0
2026-01-29,P004,Stainless Water Bottle,7,83,12,10,6.5,19.99,0
2026-01-30,P004,Stainless Water Bottle,13,70,12,9,6.5,19.99,0
2026-01-31,P004,Stainless Water Bottle,17,53,12,8,6.5,19.99,0
2026-02-01,P004,Stainless Water Bottle,7,46,12,7,6.5,19.99,0
2026-02-02,P004,Stainless Water Bottle,7,39,12,6,6.5,19.99,0
2026-02-03,P004,Stainless Water Bottle,6,33,12,5,6.5,19.99,0
2026-02-04,P004,Stainless Water Bottle,7,26,12,4,6.5,19.99,0
2026-02-05,P004,Stainless Water Bottle,12,14,12,3,6.5,19.99,0
2026-02-06,P004,Stainless Water Bottle,12,2,12,2,6.5,19.99,0
2026-02-07,P004,Stainless Water Bottle,2,0,12,1,6.5,19.99,1
2026-02-08,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2026-02-09,P004,Stainless Water Bottle,3,117,12,0,6.5,19.99,0
2026-02-10,P004,Stainless Water Bottle,7,110,12,0,6.5,19.99,0
